run,retirement-ages,pension-replace-scale,mpc-income,consumer-choices,job-applications,Unemployment,GDP Growth,Inflation,Pension Growth
10189,189,0.6,0.85,4,5,0.0657460111737054,0.001100425159193018,0.0022186236184012775,0.05061458158584445
10190,189,0.6,0.85,4,5,0.07468397432793339,0.0009920630451213262,0.0023456732080133985,0.048335639196676
10191,189,0.6,0.85,4,5,0.08187704501509929,0.001115955162474518,0.003037737600744631,0.046509456081836306
10192,189,0.6,0.85,4,5,0.07131989349588053,2.382525740152793e-05,0.002223038882226912,0.04964424409968176
10193,189,0.6,0.85,4,5,0.07690231000213885,0.0002402151383305323,0.002562193502453188,0.04968955683305629
10194,189,0.6,0.85,4,5,0.07312874497087656,0.0011330038737827198,0.0025454739328449115,0.05059147676163337
10195,189,0.6,0.85,4,5,0.07557087081281602,0.0015699436893761042,0.0031236263328468135,0.04896495417810244
10196,189,0.6,0.85,4,5,0.07381633100818899,0.0017123386742421164,0.0020928540998797493,0.0468817925404434
10197,189,0.6,0.85,4,5,0.0742958420205877,0.0005806297675791524,0.0024432182040533728,0.054764631267214994
10198,189,0.6,0.85,4,5,0.06915690658779561,0.0009213633396800232,0.0025284376138079018,0.047847030494786544
10199,189,0.6,0.85,4,5,0.07238652721362115,0.0007985970077088657,0.002511783162222414,0.047984369064601025
10200,189,0.6,0.85,4,5,0.07483568520098216,0.0015425744882170175,0.002638594986606363,0.04880757834540235
10201,189,0.6,0.85,5,3,0.06893612665943469,0.0014098385430475952,0.0029868147816104304,0.04939215773790536
10202,189,0.6,0.85,5,3,0.0676949241542159,0.0019247146879864587,0.0025514847917613476,0.04750710721615683
10203,189,0.6,0.85,5,3,0.07228471897992869,0.0009315665728574422,0.002619416026415943,0.04931188399368311
10204,189,0.6,0.85,5,3,0.07010002770069934,0.0011738932099539616,0.002464572191243557,0.04830494881472907
10205,189,0.6,0.85,5,3,0.06994824589869326,0.0014761833890102505,0.0022079787420030924,0.05026718257975401
10206,189,0.6,0.85,5,3,0.06865006804737797,0.0003609144993029127,0.0017054069104130121,0.04762484328509608
10207,189,0.6,0.85,5,3,0.07732416510259774,0.0004914345573140426,0.002788120057955591,0.05034065386539671
10208,189,0.6,0.85,5,3,0.07245973181472357,0.00026162876592970353,0.002562115263604562,0.045075384093923095
10209,189,0.6,0.85,5,3,0.06867949439495588,0.0020125854711822407,0.0022239654310577135,0.051631422052281245
10210,189,0.6,0.85,5,3,0.07080826118813036,0.000611918419258049,0.002148853375971185,0.05283412494677353
10211,189,0.6,0.85,5,3,0.06964646763796226,0.0003790458526413486,0.0019283264728652719,0.05403046425391
10212,189,0.6,0.85,5,3,0.07037142235234402,0.0006848145157670845,0.0021261078812833648,0.04710273337859278
10213,189,0.6,0.85,5,3,0.08299778677698262,0.0005323674031572764,0.0029718049670632587,0.04326088202231259
10214,189,0.6,0.85,5,3,0.07550752169545911,0.00027540524205663585,0.0024421999907287767,0.04470668851704423
10215,189,0.6,0.85,5,3,0.07107051376381786,0.0005774288722837308,0.002944794840908731,0.051563231683742855
10216,189,0.6,0.85,5,3,0.07268224542102705,0.0012130271395118192,0.0026477377630639413,0.04464596042394654
10217,189,0.6,0.85,5,3,0.07147110082915088,0.0011731068729604506,0.0027427626853102284,0.04982335269515603
10218,189,0.6,0.85,5,3,0.07207364645731502,0.0011254865722339293,0.0023300993360036272,0.054492744882180144
10219,189,0.6,0.85,5,3,0.06689106510890977,0.001414919266691741,0.0027114281616403306,0.05028983309505934
10220,189,0.6,0.85,5,3,0.06665171665558285,0.0016711675093513821,0.0024143508319295604,0.051935847535913314
10221,189,0.6,0.85,5,3,0.06727126223917257,0.001501083507653374,0.002641265093453199,0.04998841669743754
10222,189,0.6,0.85,5,3,0.07171814908790386,0.0005747694303358013,0.0026360660582105734,0.04681028206921632
10223,189,0.6,0.85,5,3,0.0707289775673107,0.0009723146729812641,0.002677683243638167,0.050947460360286155
10224,189,0.6,0.85,5,3,0.07290212042929822,0.000588949148874348,0.0028819869376186273,0.05154803315014847
10225,189,0.6,0.85,5,3,0.07953660008623245,0.0007206853651967939,0.0025944467599979485,0.048110873879422145
10226,189,0.6,0.85,5,3,0.07078380664406106,0.0001495301748887807,0.002775611170053928,0.05339061777278864
10227,189,0.6,0.85,5,3,0.06825465042093697,0.0012519808162638076,0.0025431387908301543,0.04814483966620001
10228,189,0.6,0.85,5,3,0.07523732932720346,-5.204099076731158e-05,0.0028256010138707354,0.05294979890853729
10229,189,0.6,0.85,5,3,0.06936021891594261,0.001451160069844064,0.0026360153454273445,0.04752635120039864
10230,189,0.6,0.85,5,3,0.07868440400823,0.0006395944739878092,0.0031501544352705436,0.052691678688871646
10231,189,0.6,0.85,5,3,0.07607306135323225,0.0006366002435725121,0.0024185628531519566,0.049706717871022786
10232,189,0.6,0.85,5,3,0.07754405213623988,0.0011527103968129958,0.0024712512296460715,0.050493845362518934
10233,189,0.6,0.85,5,3,0.06889778627403204,0.0010614861162863392,0.0023385144137723795,0.056772851427391996
10234,189,0.6,0.85,5,3,0.069341817422543,0.0014336094305846421,0.0027097884550692317,0.056973090422387636
10235,189,0.6,0.85,5,3,0.07291501154759188,0.0006043351829208543,0.002594869995288863,0.04895449202075045
10236,189,0.6,0.85,5,3,0.07271381563398707,0.0016126646203557613,0.0020505114845747086,0.05007511912668539
10237,189,0.6,0.85,5,3,0.07970361345675568,-0.00011360136106597485,0.0030465753876155466,0.04596188149722351
10238,189,0.6,0.85,5,3,0.07780352005269311,0.0013002262871864526,0.0028304346877677166,0.046237312634589085
10239,189,0.6,0.85,5,3,0.07840869477964488,0.0005422369752704998,0.002671125535418587,0.04969849088841007
10240,189,0.6,0.85,5,3,0.07278825153068506,0.0007389684177655972,0.0025024910782750205,0.050061440330510874
10241,189,0.6,0.85,5,3,0.08051229184732114,0.0005794005916511799,0.0029747528093652504,0.04938107591842935
10242,189,0.6,0.85,5,3,0.07474301830152896,0.0009539021941375638,0.002526796770613423,0.048726519485059336
10243,189,0.6,0.85,5,3,0.0755892591168945,0.0008398129761903305,0.0025779089271111156,0.050293767642210774
10244,189,0.6,0.85,5,3,0.06826338253688155,0.0006302140385789775,0.0037424450250401397,0.0559593975053796
10245,189,0.6,0.85,5,3,0.06801293337676209,0.0007591956510471412,0.002309053934710489,0.048809343401419084
10246,189,0.6,0.85,5,3,0.06646486233893725,0.0005299057756036423,0.002186345907049899,0.04765539387737418
10247,189,0.6,0.85,5,3,0.07565258525330384,0.0014166262461979759,0.0023228543745124515,0.0520690234789775
10248,189,0.6,0.85,5,3,0.07022751728346903,0.0012583317376592556,0.0018472310056631708,0.0487568788308149
10249,189,0.6,0.85,5,3,0.06853539132447446,0.0013559129804004183,0.0019792464512257703,0.05783701739068131
10250,189,0.6,0.85,5,3,0.06724887576625471,0.0017822891903235608,0.0020473829575695006,0.053635953713796695
10251,189,0.6,0.85,5,4,0.06825390143031697,0.0015190937398995579,0.0024049745120950745,0.0537351067695792
10252,189,0.6,0.85,5,4,0.07122189056333747,0.0005196584500955344,0.0029586949369399674,0.05131964004940607
10253,189,0.6,0.85,5,4,0.06796437598484265,0.0013252447727588232,0.002769789934709823,0.05222144174131866
10254,189,0.6,0.85,5,4,0.07000081894449994,0.0011502063412995112,0.002353409757506466,0.053211692260326536
10255,189,0.6,0.85,5,4,0.06303311197475071,0.0016334855084232571,0.002143763119895694,0.04838308334887782
10256,189,0.6,0.85,5,4,0.06688962773843972,0.0010883433187078276,0.002334800386167185,0.04808234821637014
10257,189,0.6,0.85,5,4,0.07250722983564914,0.0013150387474019287,0.0026304778946173286,0.048396240630710664
10258,189,0.6,0.85,5,4,0.06804071937816707,0.0010317949151494228,0.0027232286818861602,0.04697099655930679
10259,189,0.6,0.85,5,4,0.06470629258513542,0.001468609584336421,0.002096190904033925,0.052670338088963625
10260,189,0.6,0.85,5,4,0.07171982461752792,0.0019617073274486754,0.002757268045978686,0.05243394365666862
10261,189,0.6,0.85,5,4,0.07083388970469258,0.00053644562543792,0.002835619817817212,0.0521159316845864
10262,189,0.6,0.85,5,4,0.0697831001838247,0.0011971822147102563,0.002705981698527866,0.057225868493664005
10263,189,0.6,0.85,5,4,0.07054980558517236,0.000843164692205214,0.002273699497973651,0.05333227352849545
10264,189,0.6,0.85,5,4,0.0841693675348772,0.00042716865075519427,0.002946388933593657,0.046609954355566745
10265,189,0.6,0.85,5,4,0.07097033487813531,0.00026274753015870494,0.0028178657209153306,0.051909158980318434
10266,189,0.6,0.85,5,4,0.06494235982561174,0.0016397341648767348,0.0019399901538688512,0.047699640764251004
10267,189,0.6,0.85,5,4,0.06930004736557997,0.0009765618040628313,0.002435225081945955,0.05026962234147083
10268,189,0.6,0.85,5,4,0.06961516537044497,0.00031677810164963303,0.003350155079836399,0.0486444531333845
10269,189,0.6,0.85,5,4,0.0713103470333449,0.0014731252955029327,0.00313331821683699,0.04970978567016259
10270,189,0.6,0.85,5,4,0.0701264550371697,0.0013923386358072633,0.002803371279626048,0.04875604023602987
10271,189,0.6,0.85,5,4,0.07085779490215185,0.0010811499617431803,0.002733914260120276,0.04954358576269235
10272,189,0.6,0.85,5,4,0.0694762887355691,0.0009497740553562848,0.0024635621921217667,0.04946897232347074
10273,189,0.6,0.85,5,4,0.07571380400978213,0.0003681514868337196,0.0031043368146331314,0.053354697358183927
10274,189,0.6,0.85,5,4,0.07813206242898904,-0.00015177419147079842,0.003570128469468145,0.050864110174828385
10275,189,0.6,0.85,5,4,0.07186272686774615,0.0013056585470232456,0.0019734859713317395,0.050825487512985525
10276,189,0.6,0.85,5,4,0.07190766687329264,0.001180898223020467,0.002541183194685048,0.051699833512759176
10277,189,0.6,0.85,5,4,0.07690324930399926,0.0011713006681141785,0.0034289788087454756,0.04800409977970646
10278,189,0.6,0.85,5,4,0.07372762388453322,0.0011952918358349581,0.002694925469827437,0.048912045080141686
10279,189,0.6,0.85,5,4,0.06702371426084017,0.0006409924067379531,0.0023459092412312474,0.05514332779302287
10280,189,0.6,0.85,5,4,0.06382571956037805,0.001420764985379607,0.0025417061245558053,0.04883793271588795
10281,189,0.6,0.85,5,4,0.062155488897379665,0.0010337112642398165,0.002659127204780364,0.05458740964674546
10282,189,0.6,0.85,5,4,0.07133247807171461,0.0008842022158169892,0.0022893338527396625,0.05324514939221693
10283,189,0.6,0.85,5,4,0.07069132225112595,0.002194700648001561,0.002488382053491855,0.05935486248906059
10284,189,0.6,0.85,5,4,0.08513090399168308,-9.995358605233151e-05,0.0031728446885476037,0.04937935303906096
10285,189,0.6,0.85,5,4,0.07230062595052066,0.000651650197497938,0.0030544369117638604,0.053142809464850775
10286,189,0.6,0.85,5,4,0.06736066717661304,0.0013490956983762312,0.002190617589635979,0.052993828530286426
10287,189,0.6,0.85,5,4,0.06659129142231332,0.0013232644857504917,0.002296237437081483,0.04960855413191725
10288,189,0.6,0.85,5,4,0.06674955739285642,0.0012397757763694308,0.0019411550127475736,0.056746784228686016
10289,189,0.6,0.85,5,4,0.07323887621748044,0.0005703947278103905,0.0036030364560827527,0.0488930936719779
10290,189,0.6,0.85,5,4,0.07097225752408995,0.0015011142823449259,0.003010372903505119,0.051410057000040726
10291,189,0.6,0.85,5,4,0.06885841284138047,0.0006922649843678931,0.0024249115238588153,0.049947241911058086
10292,189,0.6,0.85,5,4,0.06980014176014036,0.0008206106173234901,0.002035850086992173,0.04453961707920511
10293,189,0.6,0.85,5,4,0.07492759257670345,0.0014987624528353363,0.002716154162103166,0.0547162954098503
10294,189,0.6,0.85,5,4,0.08114233727928524,-6.2296266165047e-05,0.003019639669739902,0.049752074136456235
10295,189,0.6,0.85,5,4,0.0705120798554409,-7.211026298813852e-05,0.003685149203027735,0.05050419224356126
10296,189,0.6,0.85,5,4,0.06922379126800435,0.0012555962828646506,0.002508502485693389,0.05266521037000372
10297,189,0.6,0.85,5,4,0.06570904389905856,0.0011124658018363503,0.002554614033228257,0.052985674922067544
10298,189,0.6,0.85,5,4,0.07261804792093844,0.0010054976537107643,0.0027767045329658963,0.05110960322217836
10299,189,0.6,0.85,5,4,0.06650412012375526,0.0012180349604487373,0.002390004366939504,0.04814244238143458
10300,189,0.6,0.85,5,4,0.06549136668632374,0.0010170791526971442,0.002680549291968667,0.05117970685561822
10301,189,0.6,0.85,5,5,0.06891065579275937,0.0015182987965895356,0.0032196825902296006,0.04928861330182428
10302,189,0.6,0.85,5,5,0.05902700301392346,0.0014153588388188454,0.002310572092032763,0.051220354834818065
10303,189,0.6,0.85,5,5,0.06137488089864063,0.0015213322536389616,0.0020341499435035273,0.04895967230257685
10304,189,0.6,0.85,5,5,0.06619446365571488,0.0012430528608863341,0.00247362501416049,0.05840012133628096
10305,189,0.6,0.85,5,5,0.07963680749450583,-0.0001414389174048566,0.0024569292811130678,0.04604039263837791
10306,189,0.6,0.85,5,5,0.06892815198973448,0.0007113480320191047,0.0024719532000672855,0.050228916337439075
10307,189,0.6,0.85,5,5,0.06470039419743312,0.0010331557309657085,0.0025314030277484123,0.050494243035580776
10308,189,0.6,0.85,5,5,0.0699146572302871,0.000817982576818118,0.002593379550212716,0.052106246281131016
10309,189,0.6,0.85,5,5,0.06577754019659952,0.0012392461792589498,0.002354987622809452,0.05494618829828516
10310,189,0.6,0.85,5,5,0.064866745388344,0.0017992485277825876,0.0023811702511373173,0.054248751217364166
10311,189,0.6,0.85,5,5,0.0721215848099929,0.001746935152995841,0.0031548412578936095,0.05194305431352897
10312,189,0.6,0.85,5,5,0.06884019590760457,0.000964012804935707,0.0025323326582786265,0.054761762690345855
10313,189,0.6,0.85,5,5,0.06815570075591212,0.0008182575161954865,0.002308794098826223,0.0483782839768986
10314,189,0.6,0.85,5,5,0.07102239033993889,0.0012951579057204764,0.002383230478368452,0.05578664803800344
10315,189,0.6,0.85,5,5,0.06758966167266636,0.00134311876408593,0.0024660785426784465,0.05151831160831664
10316,189,0.6,0.85,5,5,0.07751391174377366,0.00047600330483962925,0.002453359695720492,0.04550524858433824
10317,189,0.6,0.85,5,5,0.07603232409589468,0.0014303929446364992,0.003158176162699083,0.04750556107592836
10318,189,0.6,0.85,5,5,0.06669863791792971,0.0008581244064792603,0.0026955974543110693,0.0540822272875681
10319,189,0.6,0.85,5,5,0.07465153449456625,0.0006497745890942475,0.002175806192933488,0.05256233961594995
10320,189,0.6,0.85,5,5,0.06551327858233223,0.0014680708880317615,0.0022150718120237584,0.048797539990731935
10321,189,0.6,0.85,5,5,0.07784166204638614,0.0005284724773064372,0.003059718406700713,0.05150088361526104
10322,189,0.6,0.85,5,5,0.06528823704297451,0.0008630579662217005,0.0026309951478222255,0.05207595968811205
10323,189,0.6,0.85,5,5,0.06671517771511999,0.0011874647950904595,0.0028993996848786906,0.052932120481963316
10324,189,0.6,0.85,5,5,0.06814696766650022,0.00031348036745996663,0.002842811127798165,0.05379183136317471
10325,189,0.6,0.85,5,5,0.06631718247392468,0.000850105366893195,0.002196056811583597,0.05059347520724416
10326,189,0.6,0.85,5,5,0.07193083477673747,0.0008754404317801879,0.0025723831298342203,0.05172257137274618
10327,189,0.6,0.85,5,5,0.06402159838374318,0.0014019448863286156,0.0019072842179008276,0.04628415586154644
10328,189,0.6,0.85,5,5,0.07289367475183492,0.0013071784597073863,0.0024002345876300906,0.04884479296446732
10329,189,0.6,0.85,5,5,0.07434611703472571,0.0006527112250533307,0.003637870622603994,0.05164074002429042
10330,189,0.6,0.85,5,5,0.0676458062267045,0.0017919331683201756,0.002888816758861524,0.05114953952370131
10331,189,0.6,0.85,5,5,0.07352536275103731,0.0013987376458835566,0.0029895007051825603,0.05566898481419401
10332,189,0.6,0.85,5,5,0.07910681752401025,0.0009147228341430249,0.003179582592366365,0.05077863965795808
10333,189,0.6,0.85,5,5,0.06568664306480625,0.0009530511422469332,0.002490536696475073,0.05200220233951804
10334,189,0.6,0.85,5,5,0.07112861191086879,0.000467254196186666,0.002345698475963467,0.04851627664938699
10335,189,0.6,0.85,5,5,0.05925721967220184,0.0012825450968815787,0.0019343586561090776,0.050524177887565816
10336,189,0.6,0.85,5,5,0.07281446654269422,9.565653960790164e-05,0.0027969604673408065,0.04923155722757209
10337,189,0.6,0.85,5,5,0.06188504707315963,0.001510768632741489,0.0022621585059250547,0.054318628319471526
10338,189,0.6,0.85,5,5,0.06386755300641189,0.0012139528652090556,0.0023880215038544817,0.055271540911297844
10339,189,0.6,0.85,5,5,0.0815426413094035,0.0005569214226030473,0.0029841549039409817,0.04999681646035191
10340,189,0.6,0.85,5,5,0.0726724599210894,0.0007558237887960162,0.0022173920913229946,0.04912421456111118
10341,189,0.6,0.85,5,5,0.07269605409077362,0.001506315518748823,0.0029418620581590257,0.048716825088974
10342,189,0.6,0.85,5,5,0.0725711599445333,-0.0002559593990136671,0.0025627250816489,0.05162948255145769
10343,189,0.6,0.85,5,5,0.06663211563492465,0.0009346289951891205,0.0032868998275328446,0.05430739715753286
10344,189,0.6,0.85,5,5,0.0740041510447255,0.0005708379712560225,0.003735359707369992,0.04895295633911897
10345,189,0.6,0.85,5,5,0.07373864211131666,0.0005666900797965443,0.0031307168397001982,0.05104823585420424
10346,189,0.6,0.85,5,5,0.07338984741701213,0.000692987785837462,0.002745181407039353,0.04624404038966105
10347,189,0.6,0.85,5,5,0.06694917328230432,0.001358449183575099,0.0027131459488945035,0.05148431969685369
10348,189,0.6,0.85,5,5,0.06706570982448602,0.0008979073461621214,0.0027606018388398115,0.05021186403573778
10349,189,0.6,0.85,5,5,0.0742968955286211,0.0009474595243227713,0.002036045691785792,0.052451970604343374
10350,189,0.6,0.85,5,5,0.06673330326898089,0.0011568938289841047,0.0025997526888432944,0.052151913007606555
10351,189,0.6,0.9,3,3,0.07733154682376117,0.0011064382125846978,0.0015604773115791878,0.04649205283481417
10352,189,0.6,0.9,3,3,0.07991126838896276,0.0007138402532086148,0.0022447977333457784,0.04845459308866114
10353,189,0.6,0.9,3,3,0.07352511603504597,0.0007769212130825379,0.0016390103044355323,0.04770497666917152
10354,189,0.6,0.9,3,3,0.0770156869750685,0.0008316564818065719,0.001641560863922218,0.05516045644822969
10355,189,0.6,0.9,3,3,0.0789999802907065,0.0006185259551468942,0.0024009740580733263,0.04832090217009146
10356,189,0.6,0.9,3,3,0.08507999039107637,0.00021429579493841572,0.002099173434926523,0.047341337674097435
10357,189,0.6,0.9,3,3,0.0801883556807407,0.0006732442385515951,0.0021655764241153216,0.04900729898890181
10358,189,0.6,0.9,3,3,0.0823787747227738,1.2989327065358013e-05,0.002234608427037937,0.0467157980597987
10359,189,0.6,0.9,3,3,0.07848969283717347,0.0009349940395757567,0.0017783738249034654,0.047356216089589946
10360,189,0.6,0.9,3,3,0.07624825702958782,0.0007520031288882012,0.0017658705203561396,0.04894251704296491
10361,189,0.6,0.9,3,3,0.08806535630589055,0.0003798988310356764,0.0027325655854940766,0.046241309600411985
10362,189,0.6,0.9,3,3,0.077583952710997,0.000842647218811016,0.0023784492518999795,0.049984316906900826
10363,189,0.6,0.9,3,3,0.07311421694123146,0.0011833589560286783,0.001589879509617127,0.049321129303502194
10364,189,0.6,0.9,3,3,0.07463759709117239,0.0007674475076986456,0.0018025284955184855,0.048062809709022714
10365,189,0.6,0.9,3,3,0.0847699173184168,0.00044721739011026427,0.002420913789758937,0.05221009986625076
10366,189,0.6,0.9,3,3,0.07816084045505188,0.0007058444800443937,0.0021849299566544978,0.045398206676771274
10367,189,0.6,0.9,3,3,0.07815514653422438,0.0005469934063672364,0.0021575883051022254,0.049577372773132795
10368,189,0.6,0.9,3,3,0.07678002598490782,0.0007118273470202959,0.001905981768556644,0.052404309091738314
10369,189,0.6,0.9,3,3,0.0787939291802017,0.0006517765135943273,0.0021861252501994915,0.0517388453979999
10370,189,0.6,0.9,3,3,0.08062214567750686,0.0005530248189446462,0.0021190414588810502,0.04733003605333848
10371,189,0.6,0.9,3,3,0.07025202527085916,0.0009815689954613363,0.0017423392959009874,0.04840116076533539
10372,189,0.6,0.9,3,3,0.07818068725857677,0.0008122167741530066,0.0016640631697131274,0.05073351665960979
10373,189,0.6,0.9,3,3,0.07541618538054977,0.0007427529596992458,0.002647564988460979,0.051461277643184804
10374,189,0.6,0.9,3,3,0.09119483410788366,0.00013856933032683352,0.0028847919376619544,0.04667510314182923
10375,189,0.6,0.9,3,3,0.07308088825992469,0.0007915022883328716,0.0016060472304106183,0.04700553151341651
10376,189,0.6,0.9,3,3,0.07894192188128,0.0004188765204187492,0.0021342597155258906,0.04960075992915084
10377,189,0.6,0.9,3,3,0.0873599428657322,0.0005320220379150177,0.002561397746823957,0.04787880024368898
10378,189,0.6,0.9,3,3,0.07870142187662782,0.0007936769238011783,0.0018570395853988212,0.051193997688012007
10379,189,0.6,0.9,3,3,0.0780060203001074,0.0007489092278105236,0.0021591454572264623,0.04917895901048298
10380,189,0.6,0.9,3,3,0.07656178691466894,0.0009564545496330665,0.0020551187491881177,0.05061734090695008
10381,189,0.6,0.9,3,3,0.07653762879315078,0.0002681301686696849,0.0016716446590097636,0.04856677123221977
10382,189,0.6,0.9,3,3,0.08403511941018663,0.0005162515170232518,0.002067006211741797,0.050947605401112005
10383,189,0.6,0.9,3,3,0.07617988011170722,0.0008116164569492684,0.00196666080367278,0.053715554458913475
10384,189,0.6,0.9,3,3,0.08345469943040988,0.0007914492937379855,0.0022527993468730344,0.04903110207222598
10385,189,0.6,0.9,3,3,0.07559576287045165,0.000793035433105086,0.002093711078884656,0.04992762064394513
10386,189,0.6,0.9,3,3,0.07735148345998234,0.0004743473306347798,0.0013605154253087995,0.04760800691964662
10387,189,0.6,0.9,3,3,0.07413113191426506,0.0010006170580542197,0.001803933181029689,0.046493869181389445
10388,189,0.6,0.9,3,3,0.07617932099563787,0.0007358213164079525,0.001978483385815899,0.0526679643889348
10389,189,0.6,0.9,3,3,0.0846688913596847,0.0008341636213192019,0.001363165221632454,0.05378259498918911
10390,189,0.6,0.9,3,3,0.07016105584160781,0.0009153663148571377,0.0017907773570646679,0.0527644217013638
10391,189,0.6,0.9,3,3,0.07103520435301935,0.0010089075075932253,0.001616563370914765,0.04886871556419389
10392,189,0.6,0.9,3,3,0.08407558092017853,0.00045794488998606987,0.0021087549473662263,0.04636065479405221
10393,189,0.6,0.9,3,3,0.08231738236233879,0.000693745804245672,0.0021005077463927373,0.05024756195277224
10394,189,0.6,0.9,3,3,0.07692211612881797,0.0010225057212310182,0.001712279003350593,0.04472479402044886
10395,189,0.6,0.9,3,3,0.078500795123329,0.0006900817941635108,0.0019683881377497597,0.05186550303198992
10396,189,0.6,0.9,3,3,0.07236436887878377,0.0010712285399192352,0.0017155599767648547,0.051406568418260155
10397,189,0.6,0.9,3,3,0.07472329135530573,0.0008494633827706832,0.0018583925550519765,0.04848589239627155
10398,189,0.6,0.9,3,3,0.0830056621729921,0.0006520546395876816,0.0025841068346085195,0.04593266470838077
10399,189,0.6,0.9,3,3,0.07811369396947601,0.0007319725739369882,0.0017849607295223684,0.04926784938431381
10400,189,0.6,0.9,3,3,0.07572405223345738,0.00041715501447131835,0.0014385233599240675,0.049401637300999404
10401,189,0.6,0.9,3,4,0.06669422409157769,0.0006474560129529294,0.001090829504256194,0.05337452642866283
10402,189,0.6,0.9,3,4,0.07598269737448914,0.0007842235119720804,0.0023264870307510405,0.04619370738262517
10403,189,0.6,0.9,3,4,0.08283232281868733,0.0005665897394261134,0.00205561788268764,0.04900614393288228
10404,189,0.6,0.9,3,4,0.08461272390494759,0.0006021090840186982,0.0025658342147413735,0.045076108870084966
10405,189,0.6,0.9,3,4,0.08211270362819945,0.0005398831465708556,0.0018526256886034873,0.051867263544600715
10406,189,0.6,0.9,3,4,0.08076042104714917,0.00047041388518368,0.00266494930902022,0.04899342940567802
10407,189,0.6,0.9,3,4,0.07635539169406305,0.0008444657843606505,0.0020600805665507206,0.04929461893278395
10408,189,0.6,0.9,3,4,0.07311670439955682,0.0008642624859565863,0.0017373618966458376,0.046737425915732114
10409,189,0.6,0.9,3,4,0.07198924719196372,0.00047869865541963903,0.001809496563047161,0.04820614881216426
10410,189,0.6,0.9,3,4,0.07616092856115411,0.0008748784523548417,0.001713164714829043,0.05115219444741148
10411,189,0.6,0.9,3,4,0.07281268685004474,0.0006373999982162706,0.0019577153372381494,0.04962309316603501
10412,189,0.6,0.9,3,4,0.07600046230632754,0.0007934168749336699,0.0019049157256186132,0.050672295973339734
10413,189,0.6,0.9,3,4,0.07208418975860834,0.0005943787449145686,0.001731562095445755,0.04898944124750125
10414,189,0.6,0.9,3,4,0.07784991905864329,0.0004862062796466917,0.0014361446297858189,0.05141722769135895
10415,189,0.6,0.9,3,4,0.07542797231543041,0.0008794471693811055,0.002178522186041446,0.04863805397168766
10416,189,0.6,0.9,3,4,0.07642215630877336,0.0007743255491517394,0.0014873586547434808,0.0484088191725806
10417,189,0.6,0.9,3,4,0.07690064155052592,0.00073756682822787,0.0016071717026778865,0.051691767265551705
10418,189,0.6,0.9,3,4,0.08201309105008664,0.0008865692738795374,0.001971851484159145,0.0507978500148918
10419,189,0.6,0.9,3,4,0.0727547862685238,0.0009520936650678708,0.0022044962524184718,0.05043891885066818
10420,189,0.6,0.9,3,4,0.07604065533444651,0.0005771260308291302,0.0021811420433217217,0.0511970426654924
10421,189,0.6,0.9,3,4,0.07797414716253696,0.001097038708919343,0.001989120543319589,0.05211184553101596
10422,189,0.6,0.9,3,4,0.0746690775705938,0.0007612012006633283,0.0015950710085521284,0.0543311278510504
10423,189,0.6,0.9,3,4,0.07264870416883701,0.0004549425892065648,0.0020483858118232993,0.04876575130084257
10424,189,0.6,0.9,3,4,0.0775279465865998,0.00032438591103526964,0.0022118350928221468,0.04984130903799986
10425,189,0.6,0.9,3,4,0.07374566539487999,0.0010071322372760187,0.0015437417454915057,0.05083417970017414
10426,189,0.6,0.9,3,4,0.07761189265594337,0.0006996511165840259,0.00229466437805452,0.05066153133571326
10427,189,0.6,0.9,3,4,0.07884399617438453,0.0006214419371198695,0.001747844831848639,0.05052982787737482
10428,189,0.6,0.9,3,4,0.07185953440240503,0.0006245064336913391,0.0019375892504453578,0.05448383342025069
10429,189,0.6,0.9,3,4,0.07636065798290077,0.0005379411887829573,0.0018499947208277965,0.050351187465933256
10430,189,0.6,0.9,3,4,0.07504310806007816,0.0006763110067595211,0.0024242357283430454,0.04512534265950291
10431,189,0.6,0.9,3,4,0.08125641753242256,0.0006103825233555562,0.002228482067665741,0.05180013353518154
10432,189,0.6,0.9,3,4,0.06850571074537556,0.0010846777417526901,0.0018445096098563963,0.05317186102235995
10433,189,0.6,0.9,3,4,0.08305544425336601,0.0006246076347114205,0.0027395384924954625,0.05063694648038137
10434,189,0.6,0.9,3,4,0.08060202987293255,0.0009663593568074984,0.0024249488457301085,0.05065473524411359
10435,189,0.6,0.9,3,4,0.06948479877723017,0.0008874180605818519,0.0016928446137950137,0.05105560522866426
10436,189,0.6,0.9,3,4,0.07537674967185448,0.0009019005477672145,0.001493607327150252,0.04443458764582323
10437,189,0.6,0.9,3,4,0.07449846806931197,0.001147256767774378,0.0017784654516141225,0.048240017168494756
10438,189,0.6,0.9,3,4,0.0751120056663673,0.0006322358094533418,0.0024087748421182434,0.04496876567507535
10439,189,0.6,0.9,3,4,0.07301263121543902,0.0007510853221386562,0.0019191342611296425,0.04806602702535636
10440,189,0.6,0.9,3,4,0.07716972193443347,0.0005051620841326777,0.001857699976897405,0.046655247421390135
10441,189,0.6,0.9,3,4,0.07311320769974083,0.00043437123678567534,0.0017217926983052784,0.05287758894703822
10442,189,0.6,0.9,3,4,0.08089730574790202,0.0006927299193793729,0.0023284497961248898,0.04614931812407999
10443,189,0.6,0.9,3,4,0.07694338274673682,0.000837912838005361,0.0019280343166549602,0.05127218098531811
