x,y,t,fund,unemp,gdp
0.725,193,6,4720.6662610973635,0.06752537305773225,0.0018700924878267057
0.725,193,7,4777.2022939125945,0.06700032947634428,0.0017995621433135145
0.725,193,8,4831.692644722186,0.06705135331759927,0.0008955262063005115
0.725,193,9,4895.574318306045,0.08239945009169784,0.0024896414340679915
0.725,193,10,4958.306370755137,0.08225144307461531,0.0019973566703082907
0.725,193,11,5019.7465822272015,0.08213155376633038,0.002165435964925512
0.725,193,12,5079.701821527824,0.08248753162270027,0.002460482001246608
0.725,193,13,5134.57712517416,0.09556557474300095,0.0014590889552164802
0.725,193,14,5188.854173019937,0.09162127870996363,0.001974384814015446
0.725,193,15,5242.584622454986,0.0866453825366544,0.0017562538416226589
0.725,193,16,5295.288553393877,0.08158496168074934,0.001993806680078929
0.725,193,17,5340.044313291464,0.09143288193274708,0.002603738340058639
0.725,193,18,5384.47532115246,0.08566654944996491,0.002150839845157943
0.725,193,19,5427.066409673464,0.08071883800542407,0.0006096356654728511
0.725,193,20,5467.174647403789,0.07912201997671124,-0.004347742634021479
0.725,193,21,5496.667177993892,0.0984786326455566,-0.010117356408558107
0.725,193,22,5522.408415669669,0.10037085888816867,-0.0041645384292440845
0.725,193,23,5544.611224200265,0.10214161709568761,-0.002365277777304823
0.725,193,24,5564.261838760446,0.10039222958771696,0.0008529183193365872
0.725,193,25,5576.546332464788,0.11308884004457417,0.00016426847471184638
0.725,193,26,5587.233483320608,0.10726844145098516,0.007200029377313135
0.725,193,27,5596.46896677851,0.1022112334901463,0.005038404212660016
0.725,193,28,5604.453299321219,0.09883986897865861,0.00269327933857551
0.725,193,29,5594.773502360758,0.10706754706380366,0.0030072300120857804
0.725,193,30,5584.105707624256,0.10131634897641698,0.0027160301831494057
0.725,193,31,5573.499526232749,0.0964271151700295,0.0032782030534916685
0.725,193,32,5561.337985362489,0.09242796078365728,0.0021090846735914237
0.725,193,33,5521.040054665928,0.10221924643587653,0.0014934739852684362
0.725,193,34,5478.051429642991,0.09772888149807944,0.003236776772908739
0.725,193,35,5431.159304462259,0.09493986405777569,0.002672457345778055
0.725,193,36,5380.265711406019,0.09361222486861835,2.1519643190097647e-05
0.725,193,37,5330.140723182232,0.10575283924944498,-0.0004897894811653387
0.725,193,38,5276.155107392389,0.10483718296159897,0.0013841485274276027
0.725,193,39,5218.706313099171,0.1050757707108171,0.00035911512065748896
0.725,193,40,5156.115260551954,0.10811487280745102,-0.0044174809193126075
0.725,197,1,4435.04739668087,0.06334764329605168,-0.0024221065171701316
0.725,197,2,4519.353642491548,0.0678344062517382,0.0006288461424707752
0.725,197,3,4602.854429494856,0.0682195604044479,-0.0003466634403594418
0.725,197,4,4686.831106150027,0.06622738963533882,0.0009358433405657015
0.725,197,5,4767.915481325746,0.0815765360875804,0.0010655766032941745
0.725,197,6,4847.403471062526,0.08169149758757334,0.0014946707433238008
0.725,197,7,4925.565190548339,0.08161742453115571,0.0012573990934490395
0.725,197,8,5001.967912074307,0.08117936821076314,0.0016509308689228656
0.725,197,9,5086.1534585198,0.09739922378733472,0.001523002909937472
0.725,197,10,5169.080453663881,0.09671276374010877,0.0027419327400929456
0.725,197,11,5250.4311858973215,0.09725569423482015,0.002448381010156282
0.725,197,12,5330.394225268073,0.09737930522735928,0.002128342477944847
0.725,197,13,5405.001735477372,0.10986969885731342,0.0019064629982174113
0.725,197,14,5479.562732714078,0.10569171872075979,0.0021302509526668553
0.725,197,15,5554.621890862089,0.1002151352782295,0.003451535150999108
0.725,197,16,5629.24290690195,0.09618494401636811,0.0021606756266817893
0.725,197,17,5696.383234486857,0.10615018643141297,0.0026909626011009324
0.725,197,18,5762.72266795806,0.10056350081038892,0.0032361613849941776
0.725,197,19,5827.069572171554,0.09697794079613063,-0.0006516198610306361
0.725,197,20,5888.2216010224465,0.0982598403268666,-0.009655894697355024
0.725,197,21,5938.231138489277,0.11795670042414352,-0.011654911400792304
0.725,197,22,5985.311610610933,0.11949297610820006,-0.002221657074635397
0.725,197,23,6028.963648350532,0.12334188010838378,-0.0003624107809782733
0.725,197,24,6071.094449982853,0.11884448994752238,-4.157261692730614e-05
0.725,197,25,6106.054971931427,0.13026080820684,-0.0020904107462740304
0.725,197,26,6139.985432870526,0.1257974793350799,0.008691312061326312
0.725,197,27,6172.762933370603,0.12043203452861675,0.0065181858033585335
0.725,197,28,6205.3551715548265,0.11388962991123061,0.006037055581405124
0.725,197,29,6218.353791467617,0.12040756033276193,0.0024178706494248636
0.725,197,30,6230.763745136402,0.1143580530030686,0.003561527727815636
0.725,197,31,6242.163403260321,0.10937210693799053,0.003128443840312804
0.725,197,32,6252.831850561548,0.10573417251024081,0.0024518728277395027
0.725,197,33,6233.010180565079,0.11604897835956964,0.002524182672256186
0.725,197,34,6209.12665441516,0.11450830661736504,-0.00023884709989192892
0.725,197,35,6181.965579124769,0.11325503852264161,0.002858329396986629
0.725,197,36,6151.271147864886,0.11179252425787502,0.0011940266871142678
0.725,197,37,6130.959385053714,0.12454442059645779,0.0008559576186374845
0.725,197,38,6106.723156673895,0.12514762357497944,0.0008709444551722248
0.725,197,39,6077.906862947931,0.1273673096954998,-0.002381042757184968
0.725,197,40,6044.916179713493,0.13038813258649992,-0.0045005444877236735
0.725,201,1,4453.423501179959,0.07008853660957862,0.0007965370477862829
0.725,201,2,4556.731312875601,0.07961439834659684,0.0001148281255571659
0.725,201,3,4659.169946089776,0.08262217267483216,-0.0013290199762395075
0.725,201,4,4760.945930942948,0.08344730814318768,-0.0008085716215822231
0.725,201,5,4859.378417558947,0.0989422265751018,0.0004777066253844589
0.725,201,6,4956.513056934023,0.09943367952693898,0.0009643235315380497
0.725,201,7,5051.724266086659,0.09921975665956191,0.0011592211603783634
0.725,201,8,5145.060269791093,0.0993969675285457,0.0013589600517057822
0.725,201,9,5247.26794408749,0.11446885742325577,0.0021418718070552374
0.725,201,10,5347.864818337627,0.11464498389325264,0.0019707117832447715
0.725,201,11,5446.243397034194,0.11452523783921195,0.002360153792529266
0.725,201,12,5543.287982651999,0.11503361642693173,0.002307506382282289
0.725,201,13,5635.977316444678,0.1269656628375343,0.002556285411418532
0.725,201,14,5728.677594453674,0.12277850064113771,0.0029185587563622145
0.725,201,15,5821.221301946086,0.11824022715729904,0.0036628944260614785
0.725,201,16,5913.845253629694,0.11404974159422518,0.002992817617709195
0.725,201,17,5998.832629002922,0.12408884996290062,0.0032628075979529905
0.725,201,18,6083.329163976573,0.11936488571898032,0.0027898188826192233
0.725,201,19,6166.5193625567745,0.11768500294992301,-0.002275741711610048
0.725,201,20,6246.178487221808,0.1222417747113239,-0.013029050140176293
0.725,201,21,6313.812224553618,0.14490090650261955,-0.014562213837234574
0.725,201,22,6376.333675472196,0.15386353291147134,-0.011074745650220002
0.725,201,23,6434.040480813654,0.1609184121824429,-0.010323741880479954
0.725,201,24,6490.3333639723805,0.1565373535506956,0.0007320791908039986
0.725,201,25,6539.507344803851,0.16469176618335643,0.01173880923363566
0.725,201,26,6589.517243256812,0.15386518205830318,0.011834697447415908
0.725,201,27,6639.918375429075,0.14302509859361373,0.01094650114592751
0.725,201,28,6690.329106424499,0.13241910653786249,0.001996232126067343
0.725,201,29,6721.09911895355,0.1374037740977526,0.005155678391194262
0.725,201,30,6751.123456005223,0.1334581464855048,0.004278223324700298
0.725,201,31,6779.343535463765,0.13055714494223306,0.002237922437062835
0.725,201,32,6805.954657338405,0.12778672962617618,0.0020134870600568176
0.725,201,33,6799.34249775999,0.1388621631954961,0.0024342848407733876
0.725,201,34,6790.464331851778,0.1368397652466218,0.0038826379762299345
0.725,201,35,6777.912818263011,0.13528370773781795,0.004255928153779984
0.725,201,36,6761.9301773521665,0.13402778883917812,0.0011888715882252606
0.725,201,37,6763.726409502802,0.14695950243276412,0.0013657518654327263
0.725,201,38,6761.42399598773,0.1516732554613148,-0.004742558874483665
0.725,201,39,6753.713452309485,0.16108877789434112,-0.010084532197910497
0.725,201,40,6740.441711652057,0.17543251177578556,-0.01791620219922471
0.725,205,1,4471.476891164545,0.07412697319864957,0.003645239131750633
0.725,205,2,4591.151220500073,0.08767886240652586,-0.00164944425715995
0.725,205,3,4709.7572639611,0.09294083981316859,-0.00239538663821919
0.725,205,4,4828.4240599199065,0.09473766879442837,-0.0008418892154825648
0.725,205,5,4945.209393372683,0.11111657553499175,3.086956142004747e-05
0.725,205,6,5061.239217450825,0.11222735316608698,0.000867709886518243
0.725,205,7,5175.4684689593405,0.11329858484634746,0.0009707221987287901
0.725,205,8,5287.743094117823,0.11383628495365256,0.0007309418843418402
0.725,205,9,5408.961361145805,0.12904683481369134,0.002152225979334729
0.725,205,10,5529.459743297487,0.1296195092421814,0.0024681232907693444
0.725,205,11,5649.06164844528,0.13044884497584447,0.0026835096058800646
0.725,205,12,5767.821633746671,0.13104650039866075,0.00290554239739568
0.725,205,13,5881.673175711416,0.1430001594323995,0.002648943320675429
0.725,205,14,5995.662469483435,0.1404172991013573,0.002536253019045661
0.725,205,15,6110.185760538454,0.13602265567225205,0.00341515637331911
0.725,205,16,6224.388224279862,0.13214640466455263,0.0035465124029880396
0.725,205,17,6330.4434364582885,0.14147999974906644,0.0039315925397057465
0.725,205,18,6436.219625183398,0.13643932944238826,0.0039895619410703015
0.725,205,19,6540.572192417663,0.13350684272140384,0.0012505683649919996
0.725,205,20,6642.162341810399,0.13499827146103488,-0.00610601006466981
0.725,205,21,6729.08734418645,0.1648596349462807,-0.03164460945654253
0.725,205,22,6808.569640111429,0.1798594155894001,-0.021948956683446118
0.725,205,23,6883.060632291642,0.18886468843442034,-0.010976332765836186
0.725,205,24,6955.535987320801,0.18919480570755443,-0.0005493192951815331
0.725,205,25,7020.099768259299,0.19916066763202603,0.01729915109436513
0.725,205,26,7087.633723075813,0.18329879766696083,0.013232401563640488
0.725,205,27,7157.240010207325,0.16906254305925303,0.010897980810157358
0.725,205,28,7228.390230309619,0.1587826471670761,0.0057152199328720146
0.725,205,29,7278.209484591984,0.16235028587374334,0.0032327173872690584
0.725,205,30,7326.999603315571,0.15704526202614696,0.004036533945542887
0.725,205,31,7373.785009810576,0.15318144444775864,0.0036319636337498093
0.725,205,32,7419.087580553805,0.1495541384582659,0.004531582521214916
0.725,205,33,7428.475048307152,0.1596974171003482,0.003095077766717999
0.725,205,34,7435.627948893337,0.15742515682336894,0.00462537511943087
0.725,205,35,7439.504918685055,0.1564039214184891,0.004340306188448526
0.725,205,36,7439.912924910838,0.15479683441423436,0.005760504429460257
0.725,205,37,7466.041769671897,0.16816630289006423,4.514387557168672e-07
0.725,205,38,7488.260496595449,0.17348873776930432,-0.005117037447402797
0.725,205,39,7504.294968736536,0.18833984502843776,-0.01814360160837644
0.725,205,40,7512.594425388654,0.20869048387992634,-0.02354497530612152
0.725,209,1,4490.064603187802,0.07999902605095251,0.006133278604386264
0.725,209,2,4626.970268474042,0.09653136265398952,-0.00420532166138525
0.725,209,3,4762.519053067328,0.10499447135790313,-0.0023534554063378565
0.725,209,4,4898.900645235835,0.10748641580956807,-0.000767998013697
0.725,209,5,5033.062628665038,0.12383222931458861,4.677379435915232e-05
0.725,209,6,5166.087959626315,0.12575885585689223,0.0005694454831576476
0.725,209,7,5298.878593797891,0.12652733191116106,0.0005116267544420262
0.725,209,8,5431.019667289942,0.12755793671360724,0.001309041626767025
0.725,209,9,5572.579995649282,0.14250813823169253,0.001856544277585654
0.725,209,10,5713.824277739327,0.14416575920779992,0.0025026510495491034
0.725,209,11,5854.624449896296,0.14497147824487927,0.002527676312894691
0.725,209,12,5994.470308842394,0.14601614284292513,0.002841160721804419
0.725,209,13,6129.193703748636,0.1575777160357675,0.0025724186121235952
0.725,209,14,6263.933039566526,0.15414773005180848,0.0030426042812037157
0.725,209,15,6398.725987338524,0.15010148347322724,0.004215172636438706
0.725,209,16,6533.661812683779,0.14597782876976984,0.004031116062593512
0.725,209,17,6660.497727124568,0.15550262434922255,0.004192255093975772
0.725,209,18,6786.388034446277,0.15095715613542648,0.004666662043316882
0.725,209,19,6911.077309988387,0.14671993626360497,0.0037780219991487424
0.725,209,20,7033.366883227801,0.14939963446834142,-0.00903317569838367
0.725,209,21,7141.038793423271,0.1763846845549309,-0.022694225485053628
0.725,209,22,7239.41641385348,0.1985238399865575,-0.03710743199703443
0.725,209,23,7332.645956100242,0.2082035291427071,-0.009846926320425857
0.725,209,24,7423.861667108767,0.21013384170456234,-0.005293234168751387
0.725,209,25,7507.21665404631,0.21916376417285183,0.01785701039957725
0.725,209,26,7593.617297621313,0.20459497924656095,0.02235423370191802
0.725,209,27,7685.626619805454,0.18365476052701338,0.011702062376055254
0.725,209,28,7779.249974327585,0.17274207879006115,0.007442648836659295
0.725,209,29,7851.711454982814,0.1722734226265992,0.003524957042695311
0.725,209,30,7924.684482452957,0.16716901555050137,0.004796565473897372
0.725,209,31,7996.558439189106,0.1643170244207952,0.0029705510576530443
0.725,209,32,8066.501052317586,0.1619578500635212,0.005078655690488227
0.725,209,33,8097.972417917331,0.17117015356767,0.004865878550878318
0.725,209,34,8126.461412662339,0.16937679119543378,0.004457033796021058
0.725,209,35,8151.801487114192,0.16845718830847545,0.004364961775777585
0.725,209,36,8173.60615239181,0.1673134339645569,0.0063842391277783616
0.725,209,37,8229.514019046974,0.17985665958591907,0.0017503964182375758
0.725,209,38,8280.692923960485,0.18837311802766926,-0.00936742511978979
0.725,209,39,8325.66044211399,0.2038231055003204,-0.01940787400230955
0.725,209,40,8363.743261165526,0.22480234229979879,-0.024232130300895733
0.75,169,1,4418.66984894538,0.023989763098848708,-0.05220243915624674
0.75,169,2,4340.443610966609,0.003939248577106303,0.01119955432514723
0.75,169,3,4259.707030962939,0.0017018622896642808,-0.0024724483773900046
0.75,169,4,4176.208331202388,0.0018517927075603143,-0.0020343711400668874
0.75,169,5,4087.7138589446104,0.02077861832562803,0.0007843937423132406
0.75,169,6,3999.083203628364,0.0047514690873808035,0.014130719329933324
0.75,169,7,3906.7587023242418,0.003070178095097245,0.0015470378737136178
0.75,169,8,3810.4493598132353,0.0029497021117335246,0.001000951540649506
0.75,169,9,3720.0596834019316,0.021986964413808256,0.0013070248540473159
0.75,169,10,3629.7637559510767,0.008018936417597817,0.012647536544247407
0.75,169,11,3535.397953130147,0.005773527222124774,0.0015469405836941738
0.75,169,12,3436.995639112251,0.00580576419956937,0.0005581077059704353
0.75,169,13,3331.724550140958,0.022801620915295306,-0.0017026583325346727
0.75,169,14,3224.7831276155325,0.008248497827483773,0.006322818368530465
0.75,169,15,3112.824165187626,0.005154321306585956,-0.002129675770340495
0.75,169,16,2995.9812894448855,0.0032400784135962024,-0.002992387394179265
0.75,169,17,2870.180456646407,0.021954755283738314,-0.004879587626603283
0.75,169,18,2742.864424888753,0.006101485773329637,0.007559710074476023
0.75,169,19,2611.262434605557,0.0023877943526643707,-0.0033204187833501945
0.75,169,20,2473.881687748773,0.002311898342377166,-0.0054747741024831304
0.75,169,21,2327.658967375654,0.021328468746613153,-0.002610060705992917
0.75,169,22,2180.0638689930324,0.005174760679848091,0.01045425106758451
0.75,169,23,2028.296250350864,0.0015557625802877192,-0.0013866913628137669
0.75,169,24,1870.709568496572,0.0012337930506421148,-0.004300865748211341
0.75,169,25,1706.2105787683984,0.02079755316440424,0.0007385033890934419
0.75,169,26,1540.681999621021,0.006045810855497737,0.01435235915061585
0.75,169,27,1372.0038857008356,0.002747791553703523,0.003035016315085365
0.75,169,28,1198.300611299466,0.0030505875419983104,0.0007333807929943033
0.75,169,29,1015.8336721221812,0.0193462324763422,-0.0007510912142439714
0.75,169,30,832.2827451958223,0.006195902838538163,0.00807680247991178
0.75,169,31,644.8158522601069,0.003853161496579078,-0.0019103712391225938
0.75,169,32,452.2559118226804,0.0025277717015492374,-0.0029395561127705657
0.75,169,33,251.25757669629567,0.01913324410054506,-0.002192469790268334
0.75,169,34,48.17810452417195,0.005756520959438713,0.009820880218663024
0.75,169,35,-159.44473988583476,0.003215324015101157,-0.002802764096768307
0.75,169,36,-372.69179415801955,0.0025562366209862563,-0.001984264107975616
0.75,169,37,-650.2150588686155,0.01962828919492517,-0.002369368973128724
0.75,169,38,-933.3537120582607,0.005531949422457173,0.010120646733992607
0.75,169,39,-1223.6930384874129,0.0025168069914616297,0.0005407950854039467
0.75,169,40,-1522.930068214123,0.0022918843033907016,-0.0017195154080346586
0.75,173,1,4444.620736394236,0.02590544909425305,-0.038719446659818385
0.75,173,2,4392.3732417488245,0.008517457689998027,0.009257363560155062
0.75,173,3,4337.9637247952,0.004144991131746767,-0.0003362162816006171
0.75,173,4,4281.151917703141,0.00308061583279602,-0.0014570577577333816
0.75,173,5,4219.3198880063965,0.022613308507667677,0.00015407284090517565
0.75,173,6,4156.9934130597285,0.008937099179760781,0.011780990600896496
0.75,173,7,4091.1648558156503,0.006800997389854203,0.0019452030837798845
0.75,173,8,4021.1776356517294,0.0066555981953349734,0.0008625710267534032
0.75,173,9,3958.363295325567,0.02481035422866878,0.0011799419455378196
0.75,173,10,3895.0565766201003,0.014602237398074737,0.009790057214303724
0.75,173,11,3829.0587993269896,0.01221434411726882,0.0022388607838238184
0.75,173,12,3759.7371250754745,0.01087765150510742,0.0016263054804209708
0.75,173,13,3683.869711420462,0.02749375568087176,-0.001692230073196367
0.75,173,14,3606.4526827493414,0.015766202292372127,0.005805281851928374
0.75,173,15,3526.138226029653,0.01158866796025325,-0.00041417514149697025
0.75,173,16,3442.436187782646,0.007989260206954608,-0.0013873795461356022
0.75,173,17,3350.572366855816,0.024234863329376684,-0.002499778329761347
0.75,173,18,3256.9611016146287,0.010987452604832063,0.0048492338192283645
0.75,173,19,3158.981004316741,0.0059038092102547636,-0.0015052762732744051
0.75,173,20,3055.407344407419,0.004628811198875028,-0.004625362931710227
0.75,173,21,2942.0173590908585,0.024001051534738086,-0.0033472529132726465
0.75,173,22,2827.2014431906327,0.009238816020425566,0.009620420220446674
0.75,173,23,2708.4826381714543,0.005620852666665391,-0.00207185442068201
0.75,173,24,2586.0802751941246,0.00391296798953998,-0.0015868220350335157
0.75,173,25,2457.6579719437855,0.021868825083221893,0.0021972294012662626
0.75,173,26,2327.097918014801,0.01193507088932313,0.010395237035038208
0.75,173,27,2191.769044260078,0.009446377089840476,0.0002969475551039934
0.75,173,28,2051.0695826937304,0.008174562248969551,0.000890950227074543
0.75,173,29,1900.2656401013949,0.022302991990301158,0.0013005751273005633
0.75,173,30,1748.9623903314757,0.013396781996729968,0.00470491232352964
0.75,173,31,1595.4122705097054,0.0077860887417487805,0.0019845704786019837
0.75,173,32,1437.5755277181165,0.006335412877766683,-0.0020598936840081953
0.75,173,33,1267.8492216730535,0.02125824734434353,0.0001698175697985471
0.75,173,34,1095.167908399541,0.010994996022198908,0.005330681204369633
0.75,173,35,917.8156104866125,0.006436812017007557,0.0009739367010473145
0.75,173,36,735.089734634334,0.004271604128414653,-0.0014386589273069933
0.75,173,37,499.6307866015022,0.020856857034660562,-0.0012554822593314168
0.75,173,38,258.94020129514104,0.00983012685289373,0.008081463813918123
0.75,173,39,11.69754776991366,0.005015737420539983,0.0015961875549243764
0.75,173,40,-241.85108194552015,0.0029934560250378197,0.00021204933585271143
0.75,177,1,4469.235910574211,0.03006875702207148,-0.026447749019430273
0.75,177,2,4441.0954373948125,0.015287585263471305,0.0072921237350434005
0.75,177,3,4411.731812065876,0.01020273253247901,0.0002180226952621669
0.75,177,4,4379.696977602228,0.007753155480145406,4.5415769921135965e-05
0.75,177,5,4343.059646706154,0.02512684032245898,0.0005348115135144868
0.75,177,6,4305.484104134702,0.014951859764818946,0.00874188688445989
0.75,177,7,4264.558102391843,0.013036686279235066,0.001533971657053991
0.75,177,8,4220.19103369237,0.011837378161085897,0.00134195616572481
0.75,177,9,4182.767529816024,0.03018508278490478,0.0003772145128336094
0.75,177,10,4143.927379102271,0.023388786002258778,0.006714744223018914
0.75,177,11,4102.681826542326,0.02185105651965124,0.0023650786488335226
0.75,177,12,4058.4015142301073,0.019477663114080477,0.002695745812003006
0.75,177,13,4007.135274287168,0.03570697770402002,-0.0007863510381963666
0.75,177,14,3955.215510946912,0.026687121293349863,0.0039756025673068456
0.75,177,15,3901.365032823083,0.021575982720637706,0.0005429418233664375
0.75,177,16,3845.367663842925,0.016960074435034448,0.0003905785741142554
0.75,177,17,3781.3976983326866,0.03129930471043009,-0.000852061182844059
0.75,177,18,3716.176628873823,0.020771305434013135,0.004269546901748393
0.75,177,19,3648.5524818825206,0.014093884075944411,0.0005535624846808798
0.75,177,20,3576.4046999801167,0.011166107042475908,-0.0026087242336579487
0.75,177,21,3495.0138385846362,0.02886703498885511,-0.001234981644077602
0.75,177,22,3412.0571794325538,0.01999021817422232,0.00250738186807079
0.75,177,23,3326.52321953937,0.015125645563354197,0.00026653870860842625
0.75,177,24,3237.250678384167,0.011484890116871796,0.0003146290939546288
0.75,177,25,3139.924330141438,0.03169583017397256,-0.0013986199766790326
0.75,177,26,3039.1946991962686,0.027290687295056505,0.0048863707108633145
0.75,177,27,2934.119032889248,0.02509785187098388,0.0010684151756246564
0.75,177,28,2824.8098483276626,0.023199742097114773,0.00368220860319853
0.75,177,29,2703.3230621643615,0.03522919699562921,0.0011962265596352814
0.75,177,30,2579.680443134879,0.028031155366023023,0.0029335340135389124
0.75,177,31,2453.359600251815,0.022841409248314837,-0.001401090948383726
0.75,177,32,2324.3669849604094,0.018373147446152087,-7.38688136638756e-05
0.75,177,33,2180.335583977642,0.030602244099316046,0.0024583429905619793
0.75,177,34,2034.3664281589504,0.02226707454913997,0.006105005357791514
0.75,177,35,1884.2668464558183,0.017567116548204635,0.0017509649136939864
0.75,177,36,1730.60768452885,0.013810541189181014,-0.000337732822955723
0.75,177,37,1535.6624261725754,0.027961303698285447,0.000897870060042389
0.75,177,38,1335.4786536577374,0.02125496716478413,0.004725442798637574
0.75,177,39,1128.6743447815845,0.017426114416981994,0.0006323952819846829
0.75,177,40,916.2232044122082,0.0145563947777828,0.0008229346807908574
0.75,181,1,4492.481621084928,0.036007362989638886,-0.017943950522845926
0.75,181,2,4487.711321953754,0.024365732470857073,0.004884056997935023
0.75,181,3,4482.006985081781,0.018742077040804488,0.0008535238447848014
0.75,181,4,4474.483042881115,0.014756649925829233,0.00038086197519026786
0.75,181,5,4462.359259021761,0.03127726918794701,0.000886146815047669
0.75,181,6,4448.983033055306,0.024584809418308165,0.005692894300264098
0.75,181,7,4432.821747879091,0.022518633035623997,0.0020837385311484884
0.75,181,8,4413.681420543855,0.021012592396984064,0.0020280857924653115
0.75,181,9,4402.623714790982,0.03828966174769877,0.000994352710934832
0.75,181,10,4390.245958968725,0.03470795330459917,0.004183885986449103
0.75,181,11,4374.866737075593,0.03324918574405035,0.0023762219672976773
0.75,181,12,4357.053934925023,0.03162706124104572,0.002233000008025302
0.75,181,13,4333.288586108402,0.0461496849176297,0.0007998003481785346
0.75,181,14,4308.071758212566,0.03917594472868215,0.00242342074473241
0.75,181,15,4281.878582135183,0.033658857612587384,0.0012980014361362144
0.75,181,16,4254.360954951351,0.028734371571803374,0.0012088244136000575
0.75,181,17,4218.942147936827,0.04162913297982697,-4.346817638795707e-05
0.75,181,18,4181.573546074989,0.03298571862519083,0.0025985587568244897
0.75,181,19,4142.136935001864,0.026833535015592935,0.0009953412224002866
0.75,181,20,4101.039619839835,0.021450803515730553,0.0003753948721400936
0.75,181,21,4051.4835029167343,0.03903374318741782,-0.001701899914486892
0.75,181,22,3999.5337490853576,0.033686076265319165,0.0014309338360231902
0.75,181,23,3944.386155055376,0.03109110417667407,-0.001466979309345975
0.75,181,24,3885.99154161403,0.02889348444129415,-0.0017095788096156879
0.75,181,25,3818.853649892831,0.04776520528922894,-0.001270536385349702
0.75,181,26,3747.4460365706113,0.04642674332047383,0.0036836505982313786
0.75,181,27,3671.368353309622,0.045920076415442414,0.0005362899387880716
0.75,181,28,3592.166834928261,0.043090250977040855,0.004015524541387943
0.75,181,29,3499.578862514372,0.054303904197962674,0.0012487816900705784
0.75,181,30,3405.331022718252,0.047291126970568635,0.0019437615113022738
0.75,181,31,3309.082713846199,0.04046960629000916,0.0023584930475463095
0.75,181,32,3210.1738209647397,0.03500790539766536,0.001369216709738384
0.75,181,33,3092.1929223287757,0.04637469859544419,0.001185214716847454
0.75,181,34,2971.3631092605024,0.038792974171621065,0.002619683325972698
0.75,181,35,2847.312334567872,0.034701366122196355,0.002273611422406516
0.75,181,36,2719.913203340849,0.03021422336686108,0.0017021293170465675
0.75,181,37,2562.800829122711,0.04324397870355775,0.0004783867889712765
0.75,181,38,2400.831355979515,0.039034688769855545,0.0025083237641545966
0.75,181,39,2233.7216701434286,0.03609108713530375,0.0010652195852176593
0.75,181,40,2061.5472949682385,0.032878944555348594,0.0014431174148424907
0.75,185,1,4513.727153589831,0.04213869679518093,-0.01166275503257386
0.75,185,2,4530.2206500111615,0.0342382120678119,0.0032381466837993495
0.75,185,3,4546.346660899952,0.029031347226117808,0.0015396474129522253
0.75,185,4,4561.707316964626,0.026245711939894896,0.00026565757482532984
0.75,185,5,4574.040158574682,0.04175847841633331,0.0018236817309021322
0.75,185,6,4585.252524466108,0.0384601359342256,0.00379164358110254
0.75,185,7,4593.877810233526,0.03664179975239036,0.0018092119511012071
0.75,185,8,4599.069750205549,0.03649624227298349,0.0009567029432900636
0.75,185,9,4611.880950281153,0.05305328291601066,0.0016546758950619631
0.75,185,10,4622.061794907914,0.05083154395677149,0.0023124157156694507
0.75,185,11,4630.1578541319495,0.04888342716109163,0.002348361648920451
0.75,185,12,4636.114748186121,0.048207863540520576,0.002116306131474814
0.75,185,13,4636.643063837723,0.06176808332686482,0.0013743358226220089
0.75,185,14,4635.598546425036,0.05667125560732764,0.0014858480254865108
0.75,185,15,4633.137860097599,0.0513669726653012,0.001589562616431416
0.75,185,16,4630.522985755856,0.04548584067958316,0.0022269625652457533
0.75,185,17,4620.979362081013,0.05574024771882402,0.0019665631303879
0.75,185,18,4609.689133617086,0.048514261468393924,0.0024675061930019967
0.75,185,19,4596.245570450042,0.04293986006645601,0.0012305406409736962
0.75,185,20,4581.475011991946,0.036725122419529674,0.00038228970555714235
0.75,185,21,4557.57302520088,0.0543101653827344,-0.003666326096513102
0.75,185,22,4530.169263450647,0.0535300859879965,-0.0037991576969832563
0.75,185,23,4500.188590586654,0.05190689390348185,-0.0013085579486603162
0.75,185,24,4467.285362754567,0.04994433776896259,0.0015366408868051043
0.75,185,25,4426.110406651334,0.0666852606079023,-0.0008344348068663466
0.75,185,26,4381.970404076349,0.06476676145727202,0.0012784675578763097
0.75,185,27,4333.9648024550215,0.06278012981836299,0.0024740895741922325
0.75,185,28,4282.998686235428,0.060282099819826906,0.0052040837822689
0.75,185,29,4216.108367568564,0.07134708334248786,-0.00015463904687623055
0.75,185,30,4148.015820853396,0.06318963706716106,0.002613361208037195
0.75,185,31,4077.7081752507597,0.0563384180339079,0.003250744012350987
0.75,185,32,4004.787307445729,0.05103868740485004,0.0017550066359395568
0.75,185,33,3910.142934494602,0.06148336547545744,0.0014709769947009717
0.75,185,34,3812.2011345102896,0.056254032432831634,0.0023121770891611853
0.75,185,35,3710.1581536011295,0.05152680897590164,0.0015201008506229915
0.75,185,36,3604.6321784556217,0.047791273213570115,0.0021315690755417723
0.75,185,37,3479.2832746162403,0.06008481688588371,-0.00016109411694198818
0.75,185,38,3348.5290826726045,0.05739325983095167,0.0016286942688750773
0.75,185,39,3212.665091432601,0.05515885903996987,0.0008577639552355337
0.75,185,40,3072.8547985906016,0.05319344099086756,-1.8037240522070045e-05
0.75,189,1,4534.303757955459,0.04936844971071504,-0.007751029406251927
0.75,189,2,4570.375387895988,0.04527114761999526,0.002174365904168442
0.75,189,3,4606.474576785256,0.041369458149448445,0.0008568236184941392
